,_STATE,NUMADULT,LNDSXBRT,CELSXBRT,HHADULT,PHYSHLTH,MENTHLTH,POORHLTH,PRIMINS1,EXRACT12,EXEROFT1,EXERHMM1,EXRACT22,EXEROFT2,EXERHMM2,STRENGTH,DIABAGE4,NUMHHOL4,CPDEMO1C,CHILDREN,WEIGHT2,HEIGHT3,FALL12MN,FALLINJ5,ALCDAY4,AVEDRNK3,DRNK3GE5,MAXDRNKS,FLSHTMY3,HIVTSTD3,DRNKDRI2,CHKHEMO3,ARTHDIS2,JOINPAI2,LCSFIRST,LCSLAST,LCSNUMCG,LCSCTWHN,HOWLONG,PSATIME1,PSASUGS1,COLNSIGM,COLNTES1,SIGMTES1,LASTSIG4,VCLNTES2,STOLTEST,STOOLDN2,CNCRDIFF,CNCRAGE,CNCRTYP2,CSRVDOC1,CSRVCTL2,CDWORRY,CDHOUS1,CDSOCIA1,CRGVREL4,CRGVPRB3,CRGVEXPT,LASTSMK2,FIRSTAID,ASPIRIN,BIRTHSEX,TRNSGNDR,MARIJAN1,ACEADSAF,ACEADNED,IMFVPLA4,HPVADSHT,COVIDNU2,SDHBILLS,RRCLASS3,RRCOGNT2,RRTREAT,RRATWRK2,RRHCARE4,RRPHYSM2,RCSGEND1,RCSXBRTH,RCSRLTN2,QSTVER,_STSTR,_STRWT,_RAWRAKE,_WT2RAKE,_CRACE1,CAGEG,_CLLCPWT,_DUALCOR,_LLCPWT2,_LLCPWT,METVL12_,METVL22_,MAXVO21_,FC601_,PADUR1_,PADUR2_,PAFREQ1_,PAFREQ2_,_MINAC12,_MINAC22,STRFREQ_,PAMISS3_,PAMIN13_,PAMIN23_,PA3MIN_,PAVIG13_,PAVIG23_,PA3VIGM_,_MRACE1,_AGE80,HTIN4,HTM4,WTKG3,_BMI5,DROCDY4_,_DRNKWK2,MORTRT1
_CLLCPWT,-0.03577141306124522,-0.012496045256208075,8.378306116069171e-05,-0.001707527099080204,0.05412442008016371,-0.014932635721666447,0.012557907868524733,-0.005390602260956301,-0.01054636251074649,-0.0017243782666557673,-0.0035941986748071015,-0.009997758798489477,0.00542078626208366,-0.004596796100934652,-0.0058559412624582625,-0.0013211914020030647,-0.021784305586452793,-0.02897674890987634,-0.005863487341915735,0.2461061580698139,-0.0008401273875791173,0.025470457202578824,-0.013867933723750447,-0.007141654559488306,0.01441601815461882,0.012484575238445938,0.004074774829228117,0.011952378283058366,-0.013228346634564504,0.014670997209352275,0.0029656944681944854,0.004101776082566446,-0.023233427000572526,-0.008817935025358522,0.047738514196896675,0.03376755342283503,0.025184360572938866,0.015334470467643108,-0.0050746082615079425,-0.00965610795805897,-0.010787156899366598,-0.006666800205847408,-0.007464445324394812,-0.003752142866335519,-0.0013107538444436892,-0.002693338950227213,-0.004686700759134347,-0.004143359599494795,-0.010758400975341306,-0.016003446622165747,-0.011611543560457691,0.006878100229973255,0.0005294351846076354,-0.006986880601331482,-0.007659585492950387,-0.00726082827203746,0.0036700397244889037,0.005794442558568236,0.02691613535548668,-0.0029571680057064458,-0.0211008108947487,0.0026714343985678526,-0.006115148277857988,0.047023492221688515,-0.005419775734770569,0.04797027838062755,0.04908442184668801,0.007209339724891713,0.02798513262745082,-0.0110968685741681,0.012938467271103997,0.004940309126864843,0.015428572139950634,0.0021684344754694038,0.025769550018503236,-0.00032904887831720073,0.0061374247152576125,0.26365986479240916,0.05928500878112635,0.25262348076903735,0.030102985484940763,-0.03568445460121443,0.2079881867980817,0.005176076163324484,0.20846868818499528,0.11441491668529943,0.286175588103668,1.0,0.010800439523417924,0.26696559659921076,0.31582777138960344,0.002220530294899571,0.0003583970113826893,0.08276428404091431,0.08275013036826684,-0.004119465616236976,-0.0016983307031026942,-0.003077070229879878,-0.0019168226796242884,-0.00330532915945981,0.0010882018667684188,-0.002227545751503138,-0.00232512513766938,-0.010308120852999559,-0.005089413769783583,-0.010387504179851346,-0.020022404238382835,-0.015980413973391436,-0.02406807460163978,0.01713834972744486,-0.0820280900104965,-0.008772432106474413,0.004843017648502527,0.015807312643888138,0.012734786195122737,-0.033730804361962026,-0.030016488889008226,-0.041095119542245165
_DUALCOR,0.026033789123184166,0.3074492919917794,0.010351179346837347,-0.028097915228705198,-0.2007668452566664,0.0014470168843539798,-0.08712405699405054,-0.025705514848641777,0.04199997624544082,-0.01904538234960639,-0.0033180753518082338,-0.009455200875361941,-0.017159110090409938,0.006394013494441384,0.008771684514636374,0.009569446436362844,0.07111044438411303,0.33638036554949935,-0.09166438812209014,-0.12739220077716334,-0.003105506351419334,-0.04659088195017596,0.021474251034773753,0.0073412306945122964,0.03649425892605359,-0.07708141839772724,-0.05352065844577093,-0.0867734832576943,0.058215999110207084,-0.0446219752823648,-0.009433517101393236,0.011295995816512519,0.057175035460292116,0.019638931755212145,0.015955449409654453,0.02193109327890191,0.017167857348591553,0.014606500723065642,0.002516967511564492,0.04376383703495053,0.056081989043026755,0.032882746256390705,0.03812377569227166,0.019576564778488625,0.002176373878879531,0.006795264751345793,0.014573354359362614,0.018698704300039434,0.06395173238456997,0.08614434239306651,0.0686585192287604,0.01138295984793254,0.0028164568061998857,0.03246265999658112,0.03599476417548968,0.03323840876911455,-0.0018882259248283312,-0.003918869349546329,-0.03882154517033491,0.030207950217840885,0.006653958320765337,0.021052331841566987,-0.01240975755831316,0.020003155794709977,-0.028815425854640336,0.03549667627536395,0.033120809101201076,0.012182601324414965,-0.022680936145864975,0.11643100476618733,0.041799594330517956,0.0019697421870878344,0.016575769758905894,0.05050823011626339,-0.04705117517385699,0.05209985699999543,0.047645070386092045,-0.06482642972826995,-0.018248451045126315,-0.058834697014838594,-0.3300707448064848,0.02522391620107412,-0.12147630938759034,0.2249231085626976,-0.09193197596553757,-0.03157609220701557,-0.06210237755813624,0.010800439523417924,1.0,0.06592953018951206,0.0517229672110143,-0.002641296450700508,0.004242659888022471,-0.304677164371514,-0.3046780419272569,-0.019046001161534334,-0.002883211435853137,0.003067609713328326,0.009229211026665627,-6.134489242454641e-05,0.004973012018140061,0.0033644775163809365,-0.0019786972603581684,0.02603914571439323,0.02510789906620994,0.033580792556751386,0.06278952760637364,0.05647802724247947,0.07913624667411533,-0.03359152544406293,0.29024448702997696,0.03596243773043042,0.008002597422898983,-0.0276230623479114,0.0008404172655930883,-0.018432485414532775,-0.02337553253311044,0.13492394903979252
_LLCPWT2,-0.11268308634573364,-0.050911526086133016,-0.002593844626601786,0.0038452912602557647,0.08413273003506784,-0.006403747459958902,0.003907375506727314,0.0004565803467445975,-0.010735202105686358,0.003772734700556059,-0.0022377110424965344,-0.006280634106622931,0.00704918995707772,-0.004288915333141127,-0.010935824106545913,-0.014156807595337256,-0.0038031507565886268,-0.092683480481376,0.030102181751554727,0.007275055601589856,0.007587525192288142,0.034812169347157064,-0.012716047501741988,-0.0037973423418937867,-0.010730895162169055,0.0026163748947646047,-0.0052644282227877525,-0.0009732384567727229,-0.007426270303851754,0.009593552580194419,-0.001011914374914643,0.016024138522018963,-0.06601378412675679,-0.024556603297054773,0.13826072848428067,0.1171443671167984,0.09667237971141515,0.05324252957214132,-0.022747144157360157,-0.003820497684341354,-0.0007157544465662613,0.008981196020276394,0.009633364660033183,0.006193863055391891,0.0006426558135788146,-0.0006191684515524228,0.0025726772348969953,0.0028151381341468946,-0.0022856131487864187,-0.003612405240648425,-0.0018443205136299391,0.030687685575111427,-0.00016259834460635668,-0.005487275948931478,-0.004755675655113107,-0.003921737342258848,0.012638050491033686,0.014791176460549185,0.03539626783092595,-0.00275073510150608,0.04055155606502461,-0.007562782844822641,-0.04675191784454397,-0.03833882990141661,-0.0316760146329677,0.08736875554508594,0.08789928788424044,0.012430787487515438,0.017608816777216197,-0.06472146374355384,-0.059487176719917455,0.006317171162766054,-0.01788049299733421,-0.03265076217263744,-0.0106179093306337,-0.034801504675246384,-0.034156517151143664,0.01798036928706702,0.003905448803811072,0.022456310461539383,0.09671977697682387,-0.11240989077612308,0.7698534567300596,4.841740188265917e-05,0.7748285485972602,0.01604268530183836,0.02038276280603975,0.26696559659921076,0.06592953018951206,1.0,0.7538458600980316,0.002654755342736264,-0.0013250764157833334,0.03349793710066213,0.033494614946433666,-0.001583155227172108,-0.007167879203585937,0.000314869448562781,-0.0007535483915696208,-0.005457697716965331,-0.0049538620005134685,0.002509833560698291,0.0013871501278160197,-0.008507369308047146,-0.007572670066292954,-0.010593574428454633,-0.010310183095306931,-0.00903138888498347,-0.012854940986287599,0.034195919141065796,-0.036735597663184176,-0.031936209369792766,-0.019219562682142668,-0.008621763703348287,-0.01586727391294191,0.017346186142495026,0.02043898869296002,-0.014786989224619204
_LLCPWT,-0.083526195549407,-0.04940430305208333,-0.00028150404924519746,0.018004984185757755,0.11605305285295285,-0.014764710419065116,0.030878531775963208,0.0036764303952768027,-0.022319571796571087,0.007628857514006962,-0.004713114575862278,0.0005609581303437684,0.011831316924640897,-0.011434261180837435,-0.009311207452702567,-0.01336146876510838,-0.031615525461807945,-0.08638815397419433,0.02473296684842181,0.07667886007129798,0.005911651720666381,0.047270019989055216,-0.029249558076660558,-0.016154693680111396,0.0014360420425230801,0.019291447811185074,0.009517657924046772,0.015131650265417414,-0.026690398383617562,0.007140484818550712,0.003243299779635872,0.008953004688887243,-0.060135712239163495,-0.023232287752778562,0.08209384258778345,0.062302150153653264,0.05314440240610841,0.02664460215827338,-0.017124783846474555,-0.021403838741490454,-0.024142433213667873,-0.008658820954412774,-0.010685225659913096,-0.004634392963341475,-9.365178625593119e-05,-0.0035209845244403154,-0.007970186231176669,-0.008100696189376594,-0.023397525191388657,-0.03195390054327543,-0.02585473506858949,0.008042573377562822,-0.0016950338580166591,-0.022724698424095507,-0.023579182894483845,-0.022479961449913505,0.00815834543924235,0.009952492072956792,0.025995143247232868,-0.014944728873582558,0.028399369849385604,-0.002761882187521782,-0.037513313175875244,-0.03216500170866268,-0.015479067842962792,0.05848002586066153,0.05965255515970455,0.0050067542085287355,0.032970651614529584,-0.06991544374874148,-0.05256329600129702,0.007018454451880573,-0.01566518541613424,-0.03271175293610092,0.007844902644793731,-0.03617169565058793,-0.03155891748977296,0.0518478183941187,0.013233715459278629,0.06027355822141041,0.08945405040053869,-0.08328173943286045,0.5791073058470255,-0.004064951147578941,0.5795075570110568,0.03358045491848548,0.055144533194360905,0.31582777138960344,0.0517229672110143,0.7538458600980316,1.0,-0.006830950724091712,-0.010847531833802566,0.16794515289985007,0.16794445246588074,0.006855371432945266,-0.004935200254192195,-0.006495814985412167,-0.004885289993426144,-0.0014520478240483776,-0.000675018018498036,0.003104677853532472,0.004066924488878992,-0.015431214882045349,-0.012090729009688219,-0.018229591164574364,-0.03446010200707926,-0.029629109759994422,-0.04264533271702367,0.04234741770053173,-0.16933655959984717,-0.04978974351263045,-0.03270819291323862,-0.012074938802733696,-0.023052092858348174,0.02076218310168231,0.02905531012075379,-0.0694114590262279
METVL12_,-0.010778396243192672,-0.04038689591911154,-0.003757007102829903,0.0034292568171020088,0.03824737348183508,-0.18556743430723482,-0.09297126921986912,-0.1688982333913599,-0.056292809113186314,0.07131044276198772,0.4525516503039829,0.3047470582381218,0.27287150681108246,0.36057250040709626,0.23492768499018316,-0.14761433648201144,-0.10973058369655732,-0.05425176358694874,-0.04787049511828878,0.026138842522349357,-0.030893767807316157,-0.031039844305411304,-0.05732603576302183,-0.05100320919195311,-0.12172602146530688,0.05173210619742358,0.0014748826874595774,0.0710094980188434,-0.017431202927887426,-0.013836559801797804,0.00102091237746282,-0.026247780977161603,-0.014009683457649677,-0.025748159879055363,-0.012828952926980625,-0.010844318803941032,-0.015035914193397148,-0.005396068744660107,-0.003587442023729651,0.006622347325808031,0.015869674503216302,0.0025397186540745908,0.0025579509034106508,0.001007973954358899,-0.003148272317935651,-0.0030109254641517225,0.0025048560645479184,0.003476040081235851,-0.008572280057465164,-0.012006968058579516,-0.006096433152461318,-6.492826194937331e-05,-0.005300047357592766,-0.04164924929280532,-0.040420584022657746,-0.042982841880661087,0.005108564988691103,0.0028968178894714204,-0.005942189077463794,-0.011164377345591519,-0.006434992196648651,0.0006489855120204169,-0.012952723873127396,0.01097645459913139,0.004852401010426943,-0.005006909098400188,-0.005765264169089703,0.002617409742115111,0.0078649957618382,0.00976317405313043,-0.00017189312203764217,-0.008428394825776717,0.03451434504667442,-0.010321885365091512,0.03349783458483805,-0.006526950064891565,-0.006704831247435869,0.012992048526137815,0.005528341741310542,0.002896999830317485,0.0534827414836275,-0.010650909493377719,0.0017615058048760744,-0.021006157295841654,-0.0012911309997049906,0.001255126959784831,0.016494540281751523,0.002220530294899571,-0.002641296450700508,0.002654755342736264,-0.006830950724091712,1.0,0.3661581249826157,0.07575277108129677,0.0757580294396688,0.36290955040793543,0.2608512178954873,0.3238002902861696,0.24229788291565332,0.2124410574265506,0.11273072389963448,0.05831686095647903,0.10333088789389862,0.22232724438469242,0.11558668629957435,0.22752513993401977,0.17211725653312296,0.0803351218029378,0.1740960245005899,-0.021853985938951256,-0.06694826473894985,0.049906640387109506,0.047448852975809024,-0.019100048036284224,-0.03814480118561592,-0.01098765225274235,-0.023511278586882584,-0.1234973505634659
METVL22_,-0.012226222084481521,-0.03091243287465787,-0.0030199267354537006,0.0010702917635872864,0.03030081355119683,-0.15289524823064993,-0.07435200025553555,-0.13561708712181272,-0.04830612557929868,0.12949500058748534,0.26824018725920606,0.19050429408616973,-0.41897633005281454,0.6007863248469857,0.41892639479180566,-0.1869711404148829,-0.10537010166250929,-0.04289072990390094,-0.044930011686816956,0.01707990251282786,-0.04253862595213494,-0.052550800322654974,-0.04421396974326594,-0.040283617649551386,-0.1247543188769522,0.061167668634091545,0.007502147006525771,0.08442712191285207,-0.018979554087593338,-0.022328557416088753,0.003237970406703935,-0.02569219262780712,-0.004996021618000562,-0.02228278988115932,-0.009392425198322786,-0.007940652016954668,-0.011447845338531496,-0.00841355764529235,-0.0016117217033398187,0.005785358095366888,0.015101641473702791,0.003733529727510857,0.006109728984657323,0.001660467801848853,-0.004013598074713671,-0.0020769331227368437,0.0056057955166825355,0.0069530882599191345,-0.0034525156444134572,-0.005916238160520222,-0.0012011894722595293,0.001639765712739504,-0.0006540598167538699,-0.031202523236152205,-0.029911740264464273,-0.03167489733791112,0.008405430177106567,0.005458625852355481,-0.00608904290832444,-0.008673313098709752,-0.017808689344946116,-0.0036339383033802213,-0.004886286609735916,0.01628045931174334,0.006253982347015669,-0.002338697829255236,-0.002756005410832086,0.002066734892061919,0.0013323601099388678,0.004017046385257646,-0.008544991382302128,-0.013481557546938059,0.039058359062954365,-0.013062552419312331,0.023812929306537427,-0.00744244718512357,-0.007715847949478302,0.010023294010441247,0.0027998548482752617,0.0035510823937130224,0.04179804188607972,-0.012119783854463002,-0.0037385324838730355,-0.014547751257815666,-0.005724537925540195,-0.006397619303361514,0.0162709646358749,0.0003583970113826893,0.004242659888022471,-0.0013250764157833334,-0.010847531833802566,0.3661581249826157,1.0,0.0719710741912486,0.071974881041957,0.25599032422506246,0.4649329163901692,0.23946894194521082,0.3670689199946162,0.11513288539577568,0.2279857230150515,0.09663905522596725,-0.29167663215132406,0.11524647686042284,0.24414126811653936,0.22832779216440666,0.07986574902194775,0.18880140343646157,0.16791818707390338,-0.03507495753329562,-0.057106682928773474,0.07068980043108725,0.05957030502120839,-0.005805286228523062,-0.023530789355726136,-0.0185786861545437,-0.031657933864928434,-0.11251637220543508
MAXVO21_,0.002525306044737571,-0.3101501497127911,-0.012089082569688527,0.04915297658120666,0.35911622871592397,-0.08551273260906433,0.15738280493578768,-0.006308555807981987,-0.12724263813954506,0.06209714938202509,0.02632648806548168,0.034960658765259806,0.012234854244158893,0.04406798628028756,0.014710719769526833,-0.09088665970013969,-0.21801410294197632,-0.37503336119665354,-0.15726254481793908,0.30288625103420347,-0.06883485298811362,0.006819444343931084,-0.09551387658396161,-0.05664435151703032,-0.10421237470307976,0.187128912326681,0.10678496072820653,0.2191538023050334,-0.12282410203930279,0.04429910723888578,0.022664830618815444,-0.040507047473667464,-0.11507568075528926,-0.05490210924500736,-0.027776942247202376,-0.041507364273941236,-0.0344447029929818,-0.029970406464599756,-0.019058793813653652,-0.0989491363961101,-0.11232814371368584,-0.06592032963889324,-0.07381713947998045,-0.03711098123168616,-0.011617290340955107,-0.01822460053223434,-0.03712144829620662,-0.03889337016009412,-0.1089840501005437,-0.14884213664716522,-0.11612651939629896,-0.03152904283033238,-0.006153191616399677,-0.11508510980730702,-0.12010662263418947,-0.117135088795098,-0.013878114846961652,-0.011598407054200928,-0.003995566923720785,-0.07905369643932122,-0.0040433194856354755,-0.007459661892229459,-0.041628250644886455,-0.04698177180135477,0.0640028048237605,-0.03442817851022568,-0.030687371804418252,-0.008850503376747226,0.0668908263432373,-0.11186547722512805,-0.05434593235608239,-0.04088999187814669,0.023288527381635355,-0.07672189903960908,0.1326510481996028,-0.07982583223048756,-0.0620616954659507,0.15244012640361826,0.037350633763546706,0.16053778017091308,0.37797881541310263,0.003431844985576166,0.10360829977606757,-0.19156463651999517,0.0737545833095017,0.06253904805202688,0.17242190215458422,0.08276428404091431,-0.304677164371514,0.03349793710066213,0.16794515289985007,0.07575277108129677,0.0719710741912486,1.0,0.9999984643006155,0.08469886694088945,0.054373329255487254,0.016936176271597,0.02042092105432607,0.007025572172516965,0.00999376182193735,0.02052108723943411,-0.06781179128818576,-0.04253319070314168,-0.029893056104735173,-0.04818950704645102,-0.14569556642978515,-0.12054281285377551,-0.17758371685861485,-0.020439314831867974,-0.7839151925347084,0.018657973348633047,0.08210796515852174,0.11676867969043304,0.050920464070379326,-0.011712826508152682,-0.0019030536184298054,-0.36502997576995816
FC601_,0.0025280202809153966,-0.31015702978863574,-0.01208658872034032,0.04915741149126596,0.3591218185122938,-0.08550804870083724,0.1573838462041168,-0.006301095130036275,-0.12723613911766274,0.062089935655995264,0.026328346491216938,0.03496033270012991,0.012233446231729462,0.0440728881208236,0.014709891940090111,-0.09089289747492998,-0.21801453297036572,-0.3750488185678521,-0.15726855304260492,0.30285994826657847,-0.06882696820375198,0.006823467649521805,-0.0955170362386195,-0.056646760918438545,-0.10422158046734045,0.18713055852410232,0.1067843878256633,0.21915313061785546,-0.12282939476597118,0.04430345000268452,0.022661342471829722,-0.040508458164088476,-0.11507584000354543,-0.054899879752349126,-0.027777716223997096,-0.04150655598926256,-0.0344458952254119,-0.0299700847600639,-0.01905682684962888,-0.09894614450982066,-0.11232828476223093,-0.06591644741997343,-0.07381040595217338,-0.037109445720272985,-0.011622801268042071,-0.018224016450854016,-0.037116792756083844,-0.03888750252251751,-0.10898445322012115,-0.14884647070973642,-0.11613094173006283,-0.03152483063149467,-0.006151607362649614,-0.11509194806916037,-0.12011224306864932,-0.1171417883631602,-0.0138766526476428,-0.011598922929756793,-0.003999026742335055,-0.07905437520816917,-0.004038374150636047,-0.0074599173773751,-0.04162459058783702,-0.046981993712012456,0.0640035423587347,-0.03443128129502649,-0.030689885543033552,-0.008853338439559693,0.06689273327336631,-0.11186080745213986,-0.05434741011674353,-0.04089233022282395,0.02328904157904442,-0.07672639403796115,0.13264648953896538,-0.07983105670160098,-0.062065150722655886,0.1524212560254913,0.03734289596306047,0.16052701725244195,0.37799311380521,0.0034345934398002467,0.10360649999190343,-0.19156173462538614,0.0737517297028182,0.06253355938980465,0.17238828722576088,0.08275013036826684,-0.3046780419272569,0.033494614946433666,0.16794445246588074,0.0757580294396688,0.071974881041957,0.9999984643006155,1.0,0.08470086327657986,0.05437369745085112,0.016942029930320582,0.020423570205881442,0.007032868795058993,0.009994011416679549,0.02052196801540035,-0.06781628746778842,-0.042526759455140194,-0.0298918415756209,-0.04818420115029161,-0.14569167421490517,-0.12053937732630995,-0.17757884897486997,-0.020436864187437766,-0.783906936168933,0.018649836245723923,0.08210005447801638,0.11676040146715892,0.05091379296309049,-0.011715310041871674,-0.0019051069949398284,-0.3650362628113391
PADUR1_,-0.004502711377700487,-0.0385283126432658,0.0007686037707227643,0.0038789028389574353,0.04105958439496803,-0.11080959012229526,-0.03838146307385489,-0.1050013490333368,-0.022726516950550942,0.15393381694841982,0.25735603013729247,0.7450896336300866,0.10885679957600822,0.22016637886024795,0.24462325610742183,-0.09514741110166397,-0.07370397613903537,-0.05066356186281639,-0.02126626363958435,0.0073607063688381725,-0.03745749591570368,-0.0291040079560799,-0.027396562199950007,-0.03024007054086902,-0.08632494012813947,0.07992807502690391,0.04691287617083567,0.09573325382348506,-0.03788152531628279,-0.0033262040915135673,0.014097443382022231,-0.017394887813342363,-0.006877988628067656,-0.014706849052903355,-0.001347917941905346,-0.003386700084498066,-8.137024962359648e-05,-0.0027044634378959693,-0.007203682653027905,0.010311721941247083,0.017994719996012674,5.782184218143853e-05,-0.002663636938545176,-0.002210728129291632,-4.776583036061758e-05,-0.0010161633328921447,-0.0013699215391334157,0.0009710187587551257,-0.008664037144967641,-0.014026949365065693,-0.0071914862709794,-0.0017088589186905038,-0.00042595341312498747,-0.023516426824633754,-0.023257970756576055,-0.02518836928691792,0.011974317615268655,0.009250339046474456,0.0035027225027810666,-0.003448222264182837,0.002653239403653944,0.010909632632348084,-0.02184445536047654,0.002045903799591894,0.022506785043137276,0.00046479674833329584,0.0009475110005588994,-0.002903364765714277,1.0584815519027204e-05,-0.022598641226112492,-0.007334988836538962,-0.0007152298429018194,0.005847352246744318,-0.011646965351713072,0.027466002946991478,-0.005896132048239115,-0.0053345083010454975,0.004806267029324398,0.004448118238604445,0.006259631291324267,0.047422920312635106,-0.004377658873338443,-0.003004183392949138,-0.02098015915559045,-0.006583375586160536,0.0008307661772296941,0.0010495356326017532,-0.004119465616236976,-0.019046001161534334,-0.001583155227172108,0.006855371432945266,0.36290955040793543,0.25599032422506246,0.08469886694088945,0.08470086327657986,1.0,0.28874644553392936,0.18644230685702837,0.16868709703004095,0.5602142046635926,0.15691033205051402,0.07784789047249814,0.02435838582125944,0.5339407334027733,0.15474816329452962,0.472816070590768,0.3300629476327102,0.09558242636070456,0.3002324257229011,-0.012131846043204525,-0.06325603490735966,0.05031211210856157,0.05105302296169863,0.018564892141827934,-0.0140266650216423,0.0034654050190762414,-0.0035517832015604755,-0.07665031857941942
PADUR2_,-0.005565891015916255,-0.02322037895564133,-0.0042943321272866835,-0.0028762624429209097,0.02618861215335594,-0.09810539413110138,-0.03758913352939629,-0.0895043728057803,-0.02081483227884713,0.07180957826813439,0.1765444699126118,0.2187660545314011,-0.2453662877227453,0.38682746438886795,0.8063132818805245,-0.10828767340681471,-0.06934237113510942,-0.03487630719404857,-0.0239820710945659,0.006971294175493918,-0.03909659541976553,-0.04018482850170163,-0.02312521155434573,-0.02508564512030082,-0.08099440836213156,0.06189246209078487,0.028370489059642102,0.08057072928901132,-0.02744139582220235,-0.012510426738809925,0.00863592913367722,-0.018346344411674757,-0.0017744051328268237,-0.016152347615548967,-0.0001645907948294879,-0.0011384858917306566,0.0005838014838488764,-0.002946172922957603,-0.002685369451169753,0.008341035226304229,0.015058279614040352,0.002316034581121281,0.00341794611331916,0.0006905472246001794,-0.0017645313393040434,-0.0008610587732239032,0.0022105438611777026,0.004751029989453253,-0.0028730820687301317,-0.0050389920329280335,-0.0002320691593176711,0.0020455729024326376,0.0013173345282952,-0.019155860907753352,-0.018090425170967425,-0.019393271048438288,0.012742214786932462,0.010627132534084522,-0.0037556495487407584,0.0004976471235903578,-0.0064395403204840825,0.006391388973592126,-0.010467380069569971,0.007416872543113367,0.016122758747089596,0.006087559464545146,0.005689666135340755,0.00018394843931702533,-0.0025716245466055735,-0.009344519039053398,-0.008197319541077093,-0.006888257384676759,0.012067905097256845,-0.010866710340804258,0.019546660627060352,-0.008090121269616215,-0.005315503044179965,0.007417303417041899,0.004615384148014508,0.005477006687297925,0.032585861406346416,-0.005476191481057185,-0.010731139129229957,-0.009167085564679812,-0.012308640552593508,-0.0026316396801724525,0.0081867782751276,-0.0016983307031026942,-0.002883211435853137,-0.007167879203585937,-0.004935200254192195,0.2608512178954873,0.4649329163901692,0.054373329255487254,0.05437369745085112,0.28874644553392936,1.0,0.16028242391600497,0.25877395416837634,0.16227216837733213,0.5555380289138903,0.07427990021044512,-0.199416494360471,0.1559637943867529,0.5471519521658375,0.4388754419089326,0.09909147534476055,0.3352105793931987,0.2663974661317964,-0.02278679468758999,-0.03557613917042981,0.05618852047241128,0.04925008804978451,0.016217730086206104,-0.005996733756937624,-0.008101546182443804,-0.01698049269090752,-0.06440027388762334
PAFREQ1_,-0.01595291510480736,-0.016468431119268327,-0.0003916069284642712,0.0044770972875786555,0.0061596310454494554,-0.09920766170850924,-0.0464644047834647,-0.09490624734710257,-0.007606319271676866,0.019177085770493183,0.19494346544785449,0.16082353455890364,0.1520204484994668,0.1988110558019497,0.14651179269910464,-0.12884019348528872,-0.06362741605572206,-0.0212557427112295,-0.01672470098495634,-0.004060516267838551,-0.02652029510878028,-0.03171634278302268,-0.022554034166240963,-0.021620341647688095,-0.05209998458318722,0.023016310142621735,0.004592916120594045,0.028844011333366882,-0.012017069826299426,-0.006477647917148943,0.0030784711379383814,-0.011524100662521143,-0.005055980892544616,-0.012787475290432766,-0.005074708596016429,-0.0031551611279893666,-0.00512658837469866,-0.004351745272431185,-0.00257053778555614,0.004500550402020817,0.011585770716185797,0.0021727271215199882,0.0034375880412055083,0.002619310409690602,-0.003290689401176474,-0.001526527864119286,0.0025551400223633187,0.0041299644096318595,-0.001440430747102569,-0.0013889048215271242,0.0011406188233012674,0.001279025174788907,-0.004302420954474491,-0.02352111371614095,-0.023695767683128255,-0.024153588496657455,0.005496010856951413,0.0045578967069319215,-0.0023056914270754413,-0.0001451779574038388,-0.006708025184864902,0.0005689409101871968,-0.005958359306729886,-0.002831952522316855,0.010142347028145935,-0.0014693205652965625,-0.0017917962311758825,0.001424563596894183,0.003510647742745844,0.000717943685054951,-0.00499523223008218,-0.000750961685143998,0.013506237885491438,-0.0039350265695040874,0.009564218414902237,4.0096560947171075e-05,-0.0006949592839551272,-0.002894297040339965,0.00145169587419304,-0.004622860495556101,0.02080261664919265,-0.015900812166653913,-0.0007412331997275699,-0.00965021712824621,-0.002409412367864673,-0.0034398079098392803,-0.004663852251258937,-0.003077070229879878,0.003067609713328326,0.000314869448562781,-0.006495814985412167,0.3238002902861696,0.23946894194521082,0.016936176271597,0.016942029930320582,0.18644230685702837,0.16028242391600497,1.0,0.2863007658249915,0.5226155362590278,0.14430566390739327,0.2512814779109792,0.04779460767996238,0.4758011461580281,0.14637612205337636,0.42641226548905303,0.2624675377654484,0.10781277043697296,0.25703578755204654,-0.01508209709745028,-0.01304113186208693,0.0381027270159163,0.02963247382582547,-0.023409218935151046,-0.030647219605865184,-0.007090873115356791,-0.014281059195685708,-0.06121519471841358
